AKZKG2Z7CNV27,2.346981938325151,0.8120458571555232,134
A3JUM0WSKPN0NT,2.1699472479731434,0.999601874288271,25
A1AAOIZQ5JNUVL,2.169943154703698,0.9996006179505911,25
A3OJ5D1THAJKYY,2.169919961575648,0.9995934993376896,25
A1CYNZMKTXO222,2.1695771547245433,0.9994882824274157,25
A2WNN1DQVL4LH5,2.08936041468203,0.9478864373198256,29
A37BNU9KEYV2UC,2.0276281256432913,0.9995771843009169,20
A3ARC3UIY3Z1KQ,2.0276094599331334,0.9995710533853005,20
A1FEP94TP15RG0,1.9260601071100736,0.9662162810358497,20
A31MZR41SM9JU5,1.9250532217534702,0.9996077142577233,17
A2V2GS1VOYGP2Y,1.9250327182082303,0.9996006205179012,17
A1T2WKMLGSO507,1.9008657061402463,0.9579409598696615,20
A1RUS8VOWCIC28,1.8684123995228759,0.9800113346308266,17
AAJAN7GE1QUUG,1.81580742536294,0.988499099437026,15
AFBAML6LS05KB,1.803653135998494,0.9996188702557467,14
A2OLJKXJBAYBTY,1.8036037567953265,0.9996006360283504,14
A1TDGLDUNPABKI,1.8036036920169956,0.9996006121076968,14
A3T8J075H85W5A,1.8035996178297076,0.9995991076351112,14
A2XPZJEV1JP19U,1.8035790491717854,0.9995915122596953,14
A3C90IMAT0PH0T,1.8035542017780728,0.9995823368781968,14
A13Q406RQU44OP,1.8035408877448194,0.9995774204134842,14
A2S2RFBCSQBL4W,1.8035371308343238,0.9995760331015008,14
A3HZZYLFH0R397,1.8035317039661456,0.9995740291252909,14
A3UFRBCC1CSCSJ,1.8035095214428811,0.999565837798832,14
A240JPZ4EINMDJ,1.8034598027043938,0.999547478191441,14
A1P6S7F4MD476C,1.8033965488530244,0.9995241204814016,14
A2VQWV1HMW99AS,1.803381243480291,0.9995184686760078,14
A2ASEKR0NI5EK5,1.8033218930003496,0.9994965523614885,14
A2RFDK0V0RR7HF,1.803256096189165,0.9994722556142724,14
APZ7L50ZMS3EI,1.7690033343725362,0.9579655674958768,16
A2Q5YDEQBRBZMK,1.7540662338118616,0.9662306717196969,15
A3J5FVO3TJL6VZ,1.723687776219751,0.8759571220734399,23
A3D7FUBG14QWKX,1.709682167056496,0.8523249319983085,26
A3JLECMNWC4LDY,1.708489169704458,0.7824005182695771,44
A21J6NI4JKSOK2,1.7082919581028797,0.9995989204502257,12
A1CVPBZYFSVIAQ,1.7082056757209731,0.9995652814305486,12
A386OP2O7Z5Y5L,1.6986060087622876,0.9212623552662529,17
A14VQRIH3FDX5K,1.6910460255694373,0.8806645287492666,21
A3HTMUB72A5P79,1.6550319195459609,0.9996188481141144,11
AJSQODVTPYBKP,1.6549866465123333,0.9996006289051025,11
A2EG5ZEK4S4E7F,1.654986636326266,0.9996006248059275,11
A3NKQ6NPDL9J7Q,1.6549866324378169,0.9996006232411004,11
A4V3R95M69Z1B,1.654951221951846,0.9995863730132403,11
A3E5PHPXUU0T58,1.6549176302646234,0.9995728547238407,11
A27MOT4ZIUAKIW,1.6548858160614537,0.9995600517466454,11
A15ASTBZBU7AXD,1.641937939169827,0.8211982206073187,28
A2BYMZ09DS2T0B,1.633141061105718,0.8882377181308819,18
A1ODU9IV6O87IB,1.6274573463853441,0.8330967093071152,25
A3TJPSWY2HE4BS,1.6273876456058962,0.8330753162088339,25
A4JYAW6LTDZ4Q,1.622444292898508,0.9483667610717141,13
AJXA1LEPPNFW4,1.5970628155559938,0.9996119327179646,10
A2W3KOTHFGVNMT,1.5840164194147972,0.8816170781373006,17
ACVW32PGY0RH5,1.5658700285399703,0.9440727054204441,12
A1R0Z1BJGWRH8E,1.5421288876444028,0.9541833256524597,11
ABCNNP742AV30,1.5387610213890035,0.8885757311596963,15
A3S88SC5W0MC5H,1.5335880241586766,0.9996138238969324,9
ALDMJXA99NXEB,1.5335576560098763,0.9996006351774829,9
A36U7NO5WC37HO,1.533557648592285,0.999600631956064,9
A25W56ML0PB3SM,1.533540360798704,0.9995931239627074,9
A24B9YQ1YWFHLF,1.533497261557876,0.9995744062002415,9
A1H7CKOA2DQJU0,1.5334908900523603,0.9995716390905547,9
A1NSZ5JUXSJZ8C,1.5334902804381978,0.9995713743384879,9
APA1GLNHF6K9H,1.52522091364485,0.8515855245468194,18
A366K8ZPVIM9OW,1.525130356158989,0.8515547691171766,18
A1FSZILKM1W3NN,1.5045252485604477,0.9390505080525859,11
AS9BM0ZQOXMCY,1.5044874404263942,0.9390352929401563,11
A2VUD4SPJO4V33,1.494364515095416,0.6971000567175625,60
A1FK9YLS9IEQGO,1.4772580346646418,0.9496494584387861,10
A8DR6JIHBM6K5,1.4705349379032004,0.7578916999652898,31
A2TOO8WCGY5VFG,1.464142261366066,0.9999448673206668,8
A1ADBFXP4CFNRA,1.4634328991180205,0.9996220226486372,8
A1GCJGSIFEZF2X,1.4633858823204051,0.9996006243818872,8
A2429SSTK8K5US,1.463385881835307,0.9996006241611095,8
A2NIWOK7H2EWRR,1.463383162031136,0.9995993863248869,8
A1EL9U1B1PJYF5,1.4633777728258255,0.99959693359185,8
A101HSNF12PR4Y,1.4632869705144849,0.9995556076790246,8
AZG3HY4YMNDBB,1.463016107241644,0.9994323324910286,8
A1ZKYELIGGB3K9,1.4293066210562533,0.9087803055439276,11
